label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
ROCK,0.505575,0.752884,-1e-06,0.429016,0.680924,-0.020606,0.381171,0.545888,-0.027978,0.355883,0.443559,-0.039656,0.320756,0.379485,-0.046424,0.454019,0.47774,0.002454,0.444258,0.423753,-0.032968,0.446103,0.509862,-0.050276,0.448003,0.578762,-0.054429,0.505388,0.484173,-0.002378,0.497041,0.44146,-0.052928,0.482408,0.541382,-0.073283,0.472603,0.615656,-0.074747,0.556787,0.50228,-0.013402,0.553602,0.444859,-0.061484,0.521416,0.534013,-0.06499,0.496673,0.605246,-0.052209,0.604151,0.525451,-0.025789,0.627422,0.428584,-0.053075,0.640798,0.361203,-0.060569,0.650493,0.2951,-0.059542
ROCK,0.507199,0.751802,-1e-06,0.42934,0.680402,-0.020023,0.381257,0.546558,-0.027207,0.355571,0.444593,-0.038927,0.320433,0.380498,-0.045839,0.454254,0.478387,0.00353,0.443822,0.423511,-0.031765,0.446706,0.508783,-0.04916,0.449095,0.578038,-0.053398,0.505516,0.484181,-0.001604,0.496317,0.441277,-0.05184,0.482621,0.54116,-0.072526,0.473303,0.615553,-0.07442,0.556998,0.501684,-0.012889,0.552648,0.444984,-0.060948,0.521402,0.535137,-0.064565,0.497444,0.606989,-0.051954,0.604743,0.524376,-0.025514,0.627557,0.427309,-0.05288,0.640803,0.35957,-0.0604,0.650156,0.293353,-0.05946
ROCK,0.511004,0.74888,-1e-06,0.436313,0.672487,-0.019147,0.390449,0.540157,-0.026936,0.366032,0.440665,-0.039189,0.332305,0.377169,-0.046643,0.461914,0.474664,0.002201,0.454488,0.423139,-0.033004,0.453117,0.508097,-0.050134,0.453405,0.57674,-0.054006,0.514473,0.483083,-0.003444,0.508395,0.437351,-0.053744,0.491682,0.536983,-0.073828,0.481772,0.613908,-0.074743,0.566899,0.501741,-0.014938,0.564501,0.441564,-0.062431,0.53133,0.531141,-0.065295,0.506662,0.60489,-0.0518,0.615092,0.525249,-0.027598,0.638203,0.427464,-0.053599,0.651673,0.360153,-0.059946,0.661125,0.294544,-0.058079
ROCK,0.516711,0.75172,-1e-06,0.440662,0.679718,-0.020333,0.393053,0.544983,-0.027485,0.367688,0.443548,-0.039061,0.333395,0.379884,-0.045704,0.465466,0.478278,0.003112,0.457657,0.42553,-0.032963,0.459332,0.511182,-0.05063,0.461826,0.57946,-0.054706,0.517462,0.484632,-0.00184,0.511473,0.440596,-0.052714,0.497013,0.540429,-0.072663,0.487876,0.615672,-0.073421,0.569136,0.502466,-0.013094,0.567059,0.444726,-0.06129,0.53574,0.534194,-0.064291,0.512128,0.605937,-0.050818,0.616645,0.525332,-0.025749,0.640991,0.429784,-0.052355,0.655035,0.363752,-0.059241,0.665107,0.298646,-0.057767
ROCK,0.519685,0.75224,-1e-06,0.443197,0.677014,-0.019336,0.397182,0.54313,-0.026382,0.372708,0.441523,-0.03805,0.337765,0.377779,-0.044955,0.469579,0.477933,0.004857,0.461259,0.424975,-0.030767,0.461907,0.510106,-0.048486,0.464074,0.578071,-0.052729,0.521249,0.485264,-0.000481,0.514328,0.441488,-0.050576,0.499424,0.540743,-0.070567,0.490737,0.615903,-0.07164,0.57275,0.503075,-0.012093,0.570492,0.4437,-0.059741,0.538696,0.532474,-0.062637,0.515389,0.604634,-0.04932,0.620435,0.525809,-0.025011,0.645491,0.429981,-0.051283,0.659697,0.363996,-0.05802,0.669924,0.298728,-0.056518
ROCK,0.53492,0.752288,-1e-06,0.462418,0.675312,-0.017661,0.415917,0.541679,-0.024254,0.39226,0.442206,-0.035657,0.360753,0.378213,-0.04241,0.486258,0.480453,0.003823,0.481255,0.42698,-0.032803,0.48146,0.509071,-0.051364,0.482575,0.575514,-0.055656,0.539532,0.486884,-0.002184,0.53691,0.438392,-0.052261,0.519835,0.536662,-0.072029,0.50865,0.613608,-0.072536,0.592916,0.504207,-0.014131,0.590859,0.447417,-0.061622,0.558988,0.53918,-0.063723,0.535837,0.61425,-0.049246,0.64153,0.527055,-0.027238,0.665559,0.430122,-0.05274,0.680073,0.36342,-0.058281,0.690502,0.297946,-0.05569
ROCK,0.543584,0.75839,-1e-06,0.466563,0.679354,-0.019147,0.421934,0.544152,-0.026324,0.398408,0.440797,-0.038012,0.363636,0.376474,-0.044915,0.493884,0.480738,0.004315,0.489166,0.427649,-0.03148,0.489034,0.511517,-0.0491,0.490249,0.579412,-0.053141,0.546251,0.488328,-0.000915,0.543413,0.442102,-0.050161,0.527243,0.539647,-0.069543,0.51633,0.614704,-0.070353,0.597966,0.50616,-0.01236,0.5976,0.449309,-0.059895,0.566206,0.53805,-0.062683,0.542699,0.610369,-0.049235,0.64556,0.529495,-0.025054,0.671427,0.434417,-0.050737,0.686799,0.369371,-0.056846,0.698124,0.306086,-0.055039
ROCK,0.549968,0.757805,-1e-06,0.472621,0.68061,-0.020618,0.428056,0.54592,-0.027922,0.404906,0.441632,-0.0394,0.369573,0.376809,-0.046051,0.498955,0.482292,0.002955,0.49545,0.430268,-0.032756,0.495153,0.515003,-0.049813,0.495922,0.582862,-0.053625,0.552179,0.490152,-0.001567,0.550317,0.444657,-0.051577,0.533186,0.543474,-0.071155,0.52156,0.61847,-0.072099,0.604276,0.507682,-0.012409,0.605511,0.450207,-0.060735,0.572644,0.538778,-0.063604,0.547415,0.610851,-0.050205,0.651827,0.530322,-0.024558,0.678082,0.435361,-0.0511,0.69359,0.370831,-0.057587,0.704774,0.307176,-0.055974
ROCK,0.553237,0.756704,-1e-06,0.476102,0.682004,-0.021801,0.432421,0.547339,-0.029526,0.410235,0.442932,-0.041071,0.375386,0.377786,-0.047694,0.505615,0.480264,0.001096,0.500919,0.431064,-0.034485,0.500519,0.516302,-0.051324,0.501653,0.583799,-0.055129,0.558364,0.488444,-0.002918,0.555619,0.44637,-0.05304,0.538432,0.545342,-0.072663,0.527123,0.619594,-0.073738,0.609945,0.506855,-0.013223,0.61074,0.45243,-0.061885,0.577286,0.541906,-0.0647,0.551844,0.613551,-0.051271,0.657106,0.530871,-0.024911,0.683521,0.436523,-0.052242,0.699121,0.372424,-0.058956,0.710628,0.308493,-0.057345
ROCK,0.557901,0.756915,-1e-06,0.481187,0.682203,-0.020229,0.436727,0.546995,-0.02718,0.414113,0.443324,-0.038251,0.378943,0.380191,-0.044453,0.510126,0.483381,0.0021,0.505702,0.431622,-0.032869,0.505469,0.516065,-0.049096,0.506642,0.583275,-0.052527,0.562637,0.491312,-0.00256,0.560169,0.446873,-0.052275,0.543191,0.545013,-0.071378,0.532477,0.618441,-0.072063,0.614401,0.509247,-0.013338,0.616127,0.451919,-0.061317,0.582805,0.540914,-0.063505,0.55751,0.612396,-0.049778,0.661841,0.532541,-0.025439,0.687782,0.43882,-0.052056,0.702932,0.374646,-0.058345,0.714478,0.310673,-0.05657
ROCK,0.574146,0.747549,-1e-06,0.501181,0.678384,-0.02286,0.455411,0.546353,-0.03132,0.434124,0.443702,-0.042897,0.400755,0.381545,-0.049484,0.526789,0.48512,-0.007677,0.525609,0.429694,-0.043764,0.524599,0.510816,-0.059431,0.523636,0.576571,-0.062185,0.580731,0.493621,-0.011088,0.581239,0.442489,-0.061768,0.562647,0.540054,-0.079351,0.549571,0.614845,-0.078762,0.633344,0.51204,-0.020129,0.634967,0.453111,-0.068458,0.603104,0.544415,-0.06832,0.578601,0.617733,-0.052725,0.680639,0.535587,-0.030662,0.705027,0.440331,-0.057859,0.720618,0.376048,-0.063205,0.73254,0.311271,-0.060484
ROCK,0.58034,0.753521,-1e-06,0.503188,0.67932,-0.019326,0.458491,0.547408,-0.024957,0.437963,0.444392,-0.034762,0.406046,0.380625,-0.039664,0.529887,0.488364,0.004005,0.529779,0.432941,-0.030528,0.531011,0.512239,-0.046658,0.533092,0.577851,-0.050032,0.583759,0.49583,-0.000441,0.585485,0.446132,-0.049512,0.568912,0.540465,-0.068263,0.557732,0.612589,-0.06876,0.635953,0.511771,-0.011028,0.639345,0.452838,-0.058853,0.607818,0.540709,-0.060615,0.583883,0.611541,-0.046447,0.682856,0.532791,-0.022924,0.710242,0.441482,-0.049558,0.72657,0.379246,-0.055661,0.738592,0.316622,-0.053733
ROCK,0.583552,0.749796,-1e-06,0.508218,0.676437,-0.0201,0.464872,0.546455,-0.026174,0.444775,0.444767,-0.036304,0.41319,0.38077,-0.041371,0.535323,0.484864,0.004203,0.53411,0.433839,-0.030117,0.535228,0.514928,-0.045955,0.537497,0.580966,-0.049023,0.588956,0.493323,0.000342,0.58902,0.448919,-0.048526,0.572717,0.544448,-0.067128,0.561721,0.616167,-0.06756,0.640717,0.510079,-0.009705,0.643932,0.453482,-0.057651,0.613071,0.541948,-0.059009,0.589576,0.612495,-0.044473,0.687528,0.531746,-0.02107,0.715413,0.441011,-0.047783,0.732004,0.379704,-0.053442,0.743876,0.317432,-0.050957
ROCK,0.587079,0.753723,-1e-06,0.513118,0.679153,-0.01993,0.469869,0.548128,-0.025848,0.448715,0.446431,-0.036011,0.41742,0.38144,-0.041016,0.537194,0.487547,0.005714,0.538461,0.434775,-0.028637,0.541118,0.514796,-0.044474,0.542843,0.581438,-0.047314,0.591283,0.495399,0.00181,0.592929,0.450158,-0.047124,0.578173,0.545551,-0.066082,0.566724,0.617669,-0.066421,0.643761,0.511695,-0.008372,0.647877,0.454009,-0.056282,0.618525,0.541436,-0.058297,0.594929,0.611575,-0.043952,0.690749,0.532948,-0.019806,0.71892,0.442299,-0.045927,0.735976,0.381086,-0.051565,0.747779,0.319224,-0.048997
ROCK,0.590289,0.751907,-1e-06,0.516194,0.677375,-0.019832,0.474062,0.548307,-0.025999,0.453896,0.44742,-0.036407,0.423058,0.382419,-0.041747,0.541473,0.48738,0.006004,0.542357,0.4356,-0.028501,0.544597,0.515972,-0.044993,0.54692,0.583075,-0.04837,0.595477,0.495727,0.002064,0.596619,0.450632,-0.046919,0.581907,0.54647,-0.066025,0.5714,0.619114,-0.066566,0.647761,0.512461,-0.008149,0.651749,0.454575,-0.055662,0.62235,0.542445,-0.057029,0.599312,0.613303,-0.042427,0.69486,0.534142,-0.019693,0.723107,0.44395,-0.045538,0.739989,0.382752,-0.050689,0.751743,0.320581,-0.047845
ROCK,0.600428,0.747334,-1e-06,0.52779,0.672581,-0.020722,0.486731,0.54549,-0.028676,0.46673,0.44679,-0.040358,0.436058,0.382001,-0.047178,0.554182,0.482998,0.000605,0.554615,0.435576,-0.03371,0.555449,0.515317,-0.049714,0.556243,0.580508,-0.052665,0.607509,0.49317,-0.00302,0.609246,0.450392,-0.050672,0.59259,0.547116,-0.068518,0.579717,0.621178,-0.068468,0.659586,0.511705,-0.012389,0.662715,0.456514,-0.058612,0.633855,0.54592,-0.059002,0.611008,0.61781,-0.04395,0.70712,0.53539,-0.023057,0.734039,0.444683,-0.047732,0.751442,0.384086,-0.051622,0.76334,0.322593,-0.047942
ROCK,0.600727,0.750174,-1e-06,0.52847,0.67749,-0.02184,0.489054,0.549126,-0.029695,0.469335,0.44885,-0.041268,0.438025,0.383445,-0.047583,0.556381,0.485642,0.003854,0.559641,0.434873,-0.03123,0.560372,0.515994,-0.048131,0.561285,0.582478,-0.051846,0.609743,0.494326,0.000653,0.61293,0.450142,-0.047786,0.596921,0.545183,-0.066513,0.585215,0.61666,-0.06707,0.66078,0.511933,-0.009001,0.666333,0.456636,-0.056251,0.636579,0.542273,-0.057952,0.612964,0.610088,-0.043862,0.706798,0.534457,-0.020108,0.735934,0.44629,-0.045703,0.753182,0.386746,-0.050996,0.765152,0.325949,-0.04842
ROCK,0.60385,0.746109,-1e-06,0.531632,0.677166,-0.02306,0.490216,0.551879,-0.031854,0.47018,0.451656,-0.044226,0.439737,0.384591,-0.051292,0.557705,0.48648,0.001387,0.560981,0.435199,-0.034512,0.562516,0.516513,-0.051592,0.563747,0.58334,-0.055408,0.611506,0.494705,-0.001805,0.614784,0.450122,-0.051378,0.599473,0.546046,-0.070308,0.58769,0.617713,-0.070908,0.662624,0.51192,-0.011514,0.668395,0.456417,-0.059674,0.638921,0.543193,-0.061075,0.614805,0.611192,-0.046693,0.708476,0.533865,-0.022807,0.736481,0.446288,-0.049301,0.753795,0.386794,-0.054661,0.765855,0.3255,-0.052043
ROCK,0.604777,0.749074,-1e-06,0.532679,0.676776,-0.021193,0.492256,0.550086,-0.029048,0.47247,0.449601,-0.040785,0.441103,0.38396,-0.047423,0.558822,0.486878,0.004045,0.562473,0.434767,-0.031339,0.563728,0.515324,-0.048851,0.564929,0.581968,-0.05298,0.612281,0.495181,0.000378,0.615586,0.449699,-0.047965,0.600387,0.544712,-0.066855,0.58887,0.616438,-0.067569,0.66334,0.512341,-0.009678,0.668849,0.456469,-0.056836,0.640224,0.543001,-0.058312,0.617267,0.611621,-0.044042,0.709382,0.534296,-0.02116,0.73766,0.446066,-0.046599,0.755145,0.386564,-0.05156,0.767328,0.326179,-0.048746
ROCK,0.605463,0.748464,-1e-06,0.534021,0.677403,-0.022097,0.493865,0.550911,-0.030334,0.47428,0.450797,-0.042314,0.443109,0.385128,-0.049095,0.560393,0.486391,0.003352,0.562675,0.435375,-0.032143,0.565047,0.516283,-0.049356,0.567053,0.582962,-0.053197,0.613859,0.494436,-9.7e-05,0.616415,0.450321,-0.048884,0.602018,0.546149,-0.06768,0.590956,0.617932,-0.068158,0.664713,0.511591,-0.010055,0.66959,0.456456,-0.057517,0.641399,0.543563,-0.058828,0.618767,0.612124,-0.044374,0.710392,0.533583,-0.021539,0.73851,0.445753,-0.047081,0.755885,0.386647,-0.051899,0.767996,0.326089,-0.048954
ROCK,0.608106,0.750524,-1e-06,0.535698,0.68106,-0.021308,0.494046,0.555295,-0.028887,0.474284,0.455769,-0.040474,0.443484,0.391214,-0.046863,0.560381,0.488749,0.005089,0.564655,0.438331,-0.030033,0.566634,0.518791,-0.046886,0.568131,0.584953,-0.050322,0.613887,0.496423,0.001401,0.618132,0.452033,-0.047223,0.603449,0.547779,-0.066007,0.591759,0.619366,-0.066153,0.665009,0.513031,-0.008791,0.670537,0.459518,-0.05651,0.642841,0.547023,-0.058386,0.62041,0.615478,-0.043923,0.711112,0.534558,-0.020395,0.738357,0.44678,-0.045809,0.755239,0.387863,-0.05075,0.767113,0.327759,-0.047742
ROCK,0.607548,0.750794,-1e-06,0.535769,0.681246,-0.022255,0.494712,0.554986,-0.030308,0.474699,0.455189,-0.041877,0.442358,0.391568,-0.048143,0.561814,0.489502,0.002513,0.564559,0.439453,-0.032122,0.566705,0.520721,-0.048301,0.568857,0.587324,-0.051613,0.615121,0.497058,-0.00075,0.617768,0.452906,-0.049009,0.603379,0.549063,-0.067197,0.592581,0.621088,-0.067373,0.665639,0.513711,-0.010429,0.670371,0.458873,-0.057474,0.642809,0.546402,-0.058596,0.620687,0.615445,-0.044174,0.711066,0.535151,-0.021649,0.738229,0.446784,-0.04706,0.755139,0.387509,-0.052001,0.767006,0.327009,-0.049276
ROCK,0.608221,0.750333,-1e-06,0.536407,0.681993,-0.021933,0.493621,0.557646,-0.030148,0.472217,0.459758,-0.041993,0.440974,0.396403,-0.048594,0.560067,0.49084,0.002079,0.562653,0.440439,-0.033424,0.5656,0.521298,-0.050548,0.56808,0.587937,-0.05435,0.61358,0.498458,-0.001504,0.616821,0.454115,-0.050729,0.603126,0.550235,-0.069365,0.59253,0.622308,-0.069543,0.664655,0.514978,-0.01146,0.6704,0.459387,-0.058833,0.642422,0.546721,-0.059945,0.61936,0.615974,-0.045364,0.710249,0.536042,-0.022962,0.736677,0.448277,-0.04877,0.752906,0.388169,-0.053788,0.764007,0.326636,-0.050943
ROCK,0.609191,0.753044,-1e-06,0.536784,0.68417,-0.019421,0.492877,0.557591,-0.025897,0.470793,0.460006,-0.036518,0.438834,0.398771,-0.042117,0.559747,0.4921,0.0052,0.561187,0.442472,-0.029204,0.564191,0.522794,-0.045762,0.56661,0.589782,-0.049194,0.612237,0.499344,0.000897,0.614052,0.455544,-0.047215,0.601237,0.551276,-0.065468,0.591528,0.622988,-0.06552,0.663063,0.515219,-0.009626,0.668143,0.458363,-0.056121,0.641378,0.546136,-0.057075,0.619689,0.615946,-0.042532,0.708854,0.535678,-0.021509,0.73486,0.447179,-0.046829,0.750623,0.38647,-0.051823,0.761626,0.324655,-0.049041
ROCK,0.613337,0.753052,-1e-06,0.540457,0.693,-0.020758,0.48963,0.566606,-0.028312,0.462594,0.468701,-0.040135,0.425507,0.410546,-0.047356,0.554063,0.497637,0.005382,0.552446,0.447769,-0.030715,0.560508,0.526852,-0.050035,0.566517,0.592787,-0.055152,0.606558,0.499517,0.001426,0.605915,0.457581,-0.047072,0.598413,0.553764,-0.066605,0.591372,0.626158,-0.067562,0.657876,0.511894,-0.009051,0.659785,0.456426,-0.055777,0.637861,0.545461,-0.057969,0.619098,0.616915,-0.04414,0.704858,0.529571,-0.021056,0.726116,0.438485,-0.045889,0.738935,0.375327,-0.051159,0.746955,0.311892,-0.048719
ROCK,0.61312,0.753929,-1e-06,0.539008,0.690781,-0.01928,0.48932,0.568805,-0.025828,0.461379,0.473903,-0.036667,0.425787,0.416468,-0.042658,0.550477,0.501118,0.005992,0.549791,0.450136,-0.028919,0.558847,0.527313,-0.046021,0.565246,0.593014,-0.049517,0.602827,0.50263,0.001857,0.603635,0.458871,-0.046257,0.59709,0.553203,-0.064945,0.590672,0.624427,-0.065271,0.654499,0.512895,-0.008535,0.657341,0.45556,-0.054963,0.636634,0.5434,-0.05661,0.618667,0.613788,-0.042426,0.701431,0.528138,-0.020263,0.722728,0.437381,-0.045053,0.73557,0.375878,-0.05,0.743258,0.314097,-0.04718
ROCK,0.615747,0.754977,-1e-06,0.541211,0.69356,-0.0198,0.489242,0.57138,-0.026311,0.459396,0.476715,-0.036936,0.422042,0.420188,-0.04259,0.549016,0.50343,0.005525,0.547733,0.451481,-0.0293,0.557793,0.529273,-0.046346,0.565314,0.593795,-0.050021,0.601498,0.503599,0.001645,0.601647,0.459277,-0.046089,0.596243,0.554889,-0.064278,0.590756,0.625797,-0.064443,0.653245,0.512893,-0.008581,0.655429,0.455295,-0.054441,0.63567,0.543903,-0.055609,0.618323,0.614381,-0.041363,0.70027,0.526781,-0.020234,0.720123,0.435772,-0.044619,0.732087,0.374383,-0.04943,0.739034,0.31279,-0.046692
ROCK,0.614998,0.756257,-1e-06,0.539994,0.694056,-0.019448,0.487986,0.573484,-0.025749,0.457826,0.479904,-0.03642,0.421298,0.423058,-0.042198,0.547665,0.506148,0.008149,0.546441,0.452714,-0.027206,0.55648,0.528883,-0.045242,0.564735,0.59313,-0.049325,0.600216,0.50609,0.004013,0.600694,0.459818,-0.04443,0.59502,0.553886,-0.063698,0.589695,0.625511,-0.064085,0.651683,0.514565,-0.006629,0.653606,0.456515,-0.053113,0.634108,0.544434,-0.055104,0.617421,0.615093,-0.040843,0.698431,0.527451,-0.018657,0.71764,0.43602,-0.042799,0.728917,0.374296,-0.047445,0.735136,0.313002,-0.044318
ROCK,0.61538,0.757286,-1e-06,0.540117,0.696479,-0.020645,0.487277,0.576879,-0.027756,0.456423,0.483254,-0.038888,0.419298,0.425803,-0.044975,0.546518,0.508705,0.005845,0.545698,0.454363,-0.028986,0.556128,0.530321,-0.046307,0.563912,0.594353,-0.050004,0.599352,0.507608,0.002386,0.600089,0.461944,-0.045071,0.594499,0.555604,-0.063864,0.588806,0.626544,-0.064289,0.651026,0.51501,-0.007433,0.652815,0.456459,-0.053269,0.633859,0.544191,-0.054981,0.617615,0.614645,-0.040803,0.697954,0.527233,-0.018653,0.716441,0.435301,-0.042256,0.726985,0.373657,-0.04641,0.732581,0.312846,-0.043026
ROCK,0.616753,0.76018,-1e-06,0.540564,0.699924,-0.019288,0.485257,0.583173,-0.026369,0.452285,0.490646,-0.037779,0.414499,0.43467,-0.044256,0.543827,0.513793,0.006102,0.543218,0.459168,-0.029737,0.55531,0.534106,-0.047756,0.563506,0.599233,-0.051535,0.596269,0.512132,0.001999,0.5971,0.465012,-0.046293,0.593884,0.5584,-0.06538,0.588629,0.630039,-0.065796,0.648185,0.518349,-0.00835,0.64942,0.459295,-0.05488,0.633258,0.547874,-0.056541,0.618456,0.619463,-0.042094,0.695167,0.529478,-0.019973,0.712917,0.437044,-0.044112,0.723506,0.374654,-0.048353,0.728786,0.313021,-0.04492
ROCK,0.616724,0.763498,-1e-06,0.539819,0.704062,-0.020933,0.485515,0.585442,-0.028467,0.453158,0.491465,-0.039894,0.414958,0.43317,-0.046134,0.542837,0.514146,0.005257,0.541193,0.459488,-0.029739,0.55366,0.535011,-0.047073,0.562613,0.599249,-0.050731,0.595625,0.51266,0.002093,0.596189,0.466886,-0.046037,0.592666,0.561206,-0.065583,0.587972,0.632874,-0.066409,0.647781,0.519073,-0.007263,0.649014,0.460657,-0.05369,0.63132,0.549855,-0.055287,0.616013,0.621635,-0.040797,0.695508,0.530511,-0.017987,0.713332,0.437607,-0.042157,0.72326,0.375136,-0.046199,0.727984,0.313598,-0.042462
ROCK,0.616717,0.763745,-1e-06,0.539806,0.704034,-0.020602,0.484472,0.584824,-0.027444,0.451854,0.491118,-0.03821,0.413779,0.433927,-0.043756,0.542438,0.515223,0.005031,0.54033,0.460821,-0.029767,0.553002,0.537526,-0.046612,0.562175,0.602191,-0.049985,0.595604,0.513085,0.001679,0.595565,0.466284,-0.04637,0.592518,0.561022,-0.065261,0.588052,0.632637,-0.06568,0.64773,0.519476,-0.007913,0.64867,0.461085,-0.054328,0.631771,0.550334,-0.055778,0.61646,0.621861,-0.041342,0.694689,0.531011,-0.018885,0.712142,0.438262,-0.043372,0.722008,0.375631,-0.047837,0.726447,0.313715,-0.044567
ROCK,0.618932,0.766024,-1e-06,0.540638,0.712747,-0.02241,0.481387,0.597215,-0.030396,0.446603,0.504699,-0.042503,0.407446,0.448847,-0.049472,0.538307,0.519635,0.005921,0.535612,0.466809,-0.031816,0.551625,0.543173,-0.051578,0.563706,0.607657,-0.056275,0.591286,0.5139,0.002663,0.590539,0.467393,-0.047499,0.591748,0.563778,-0.067212,0.589877,0.637072,-0.067354,0.643147,0.517477,-0.007577,0.642981,0.461726,-0.055946,0.630187,0.553557,-0.057945,0.617786,0.626854,-0.042928,0.690546,0.526641,-0.019502,0.705292,0.433837,-0.044291,0.714464,0.371619,-0.048597,0.718021,0.310054,-0.044879
ROCK,0.620068,0.770054,-1e-06,0.540079,0.721344,-0.023055,0.478023,0.608954,-0.031414,0.441094,0.517586,-0.043573,0.400185,0.46205,-0.050463,0.531195,0.526578,0.005111,0.527954,0.473111,-0.032266,0.546915,0.547637,-0.051436,0.560747,0.611658,-0.055652,0.584264,0.518287,0.002415,0.583586,0.4709,-0.047369,0.587556,0.567766,-0.066991,0.586799,0.640881,-0.067074,0.636839,0.519561,-0.007156,0.635995,0.462279,-0.055306,0.625318,0.554698,-0.057264,0.614125,0.628173,-0.042211,0.68484,0.527054,-0.018355,0.697055,0.432634,-0.043404,0.703899,0.369259,-0.047788,0.704884,0.306302,-0.043964
ROCK,0.620173,0.770833,-1e-06,0.540432,0.719252,-0.023073,0.478941,0.605113,-0.030565,0.44213,0.513825,-0.041536,0.401121,0.458122,-0.04699,0.531694,0.524385,0.005186,0.527849,0.472227,-0.030298,0.545956,0.548452,-0.047347,0.559931,0.612516,-0.050346,0.584752,0.516622,0.003277,0.583774,0.472438,-0.045727,0.587108,0.57056,-0.064791,0.587164,0.644511,-0.064463,0.636889,0.517764,-0.005224,0.63572,0.461368,-0.052623,0.62466,0.554681,-0.054033,0.614151,0.629063,-0.038646,0.684341,0.525345,-0.015235,0.696541,0.432155,-0.039456,0.703632,0.370522,-0.043123,0.705375,0.309796,-0.038691
ROCK,0.620632,0.772401,-1e-06,0.539652,0.726017,-0.025666,0.47641,0.615979,-0.034914,0.438651,0.524863,-0.047381,0.398351,0.466108,-0.053959,0.528172,0.528835,0.00436,0.524405,0.473259,-0.032535,0.544605,0.54994,-0.051293,0.559899,0.613479,-0.055531,0.5818,0.518897,0.003088,0.582123,0.473062,-0.046436,0.58665,0.571793,-0.066112,0.586795,0.644321,-0.066313,0.634069,0.518923,-0.005242,0.63441,0.461751,-0.053245,0.624152,0.555492,-0.054533,0.61386,0.629194,-0.03904,0.681699,0.525367,-0.0154,0.692693,0.432104,-0.040255,0.699255,0.370506,-0.043869,0.700954,0.309788,-0.039252
ROCK,0.627191,0.774182,-1e-06,0.543836,0.741678,-0.024339,0.46985,0.635278,-0.033378,0.42575,0.549639,-0.046628,0.379619,0.502336,-0.054712,0.516805,0.545281,0.007047,0.508197,0.497455,-0.035237,0.538191,0.56737,-0.059353,0.561341,0.62906,-0.065447,0.569071,0.526812,0.003947,0.563175,0.479415,-0.050025,0.580703,0.574858,-0.072158,0.589472,0.648086,-0.072132,0.620251,0.519934,-0.006682,0.615259,0.465074,-0.057307,0.617007,0.559663,-0.059805,0.614516,0.635393,-0.043232,0.667318,0.520373,-0.019297,0.665696,0.423711,-0.043345,0.665457,0.359313,-0.045995,0.660273,0.296294,-0.04023
ROCK,0.630256,0.774523,-1e-06,0.544187,0.742191,-0.023064,0.467676,0.644932,-0.031191,0.421573,0.564425,-0.043652,0.375846,0.515831,-0.050712,0.510375,0.547555,0.009813,0.503409,0.498382,-0.028256,0.533183,0.567442,-0.049555,0.555336,0.627639,-0.054773,0.562147,0.52659,0.006791,0.557883,0.482987,-0.044243,0.575985,0.579198,-0.065566,0.585501,0.653198,-0.065555,0.614241,0.516776,-0.003446,0.608724,0.464829,-0.05294,0.611958,0.560397,-0.055935,0.612177,0.637118,-0.040013,0.662543,0.514436,-0.015326,0.660437,0.420105,-0.039962,0.659546,0.358036,-0.043191,0.654944,0.298805,-0.037535
